,Unnamed: 0,country,continent,year,happiness,democracy_score,index_of_functioning_goverment,code,population,women_in_parliament_%,daily_income_usd,income_inequlity
43,43,Bahrain,Asia,2005,,,,BHR,889157.0,,54.7,35.5
62,62,Oman,Asia,2005,,,,OMN,2511254.0,8.47,23.4,36.3
65,65,Qatar,Asia,2005,,,,QAT,865410.0,0.0,58.4,34.3
66,66,Saudi Arabia,Asia,2005,70.8,,,SAU,23816175.0,0.0,41.3,36.0
72,72,Kuwait,Asia,2005,,,,KWT,2270196.0,1.03,82.0,34.6
77,77,Yemen,Asia,2005,,,,,,0.44,4.9,34.7
137,137,United Arab Emirates,Asia,2005,,,,ARE,4588222.0,2.5,187.0,32.0
185,185,Kuwait,Asia,2006,60.8,30.9,41.4,KWT,2373661.0,1.54,84.3,34.6
190,190,Bahrain,Asia,2006,,35.3,25.7,BHR,958423.0,,54.0,35.5
209,209,Oman,Asia,2006,,27.7,30.7,OMN,2580753.0,8.79,24.0,36.2
212,212,Qatar,Asia,2006,,27.8,34.3,QAT,1022704.0,0.0,62.4,34.1
213,213,Saudi Arabia,Asia,2006,,19.2,23.6,SAU,24498313.0,5.67,43.5,35.8
224,224,Yemen,Asia,2006,,29.8,27.1,,,0.49,4.84,34.9
248,248,United Arab Emirates,Asia,2006,67.3,24.2,30.7,ARE,5300172.0,5.0,187.0,31.8
340,340,Bahrain,Asia,2007,,34.5,30.7,BHR,1035924.0,,54.1,35.5
354,354,Kuwait,Asia,2007,,32.4,42.1,KWT,2504026.0,2.31,84.7,34.6
359,359,Oman,Asia,2007,,28.8,33.2,OMN,2657162.0,9.09,24.4,36.2
362,362,Qatar,Asia,2007,,28.5,35.0,QAT,1218441.0,0.0,61.8,34.2
363,363,Saudi Arabia,Asia,2007,72.7,19.1,26.1,SAU,25184589.0,11.3,45.5,35.8
374,374,Yemen,Asia,2007,44.8,29.6,26.1,,,0.53,4.83,35.2
407,407,United Arab Emirates,Asia,2007,,25.1,35.0,ARE,6168846.0,5.0,180.0,32.1
495,495,Bahrain,Asia,2008,,33.8,35.7,BHR,1114645.0,,53.5,35.5
500,500,Kuwait,Asia,2008,,33.9,42.9,KWT,2656010.0,3.08,81.9,34.6
506,506,Oman,Asia,2008,,29.8,35.7,OMN,2750956.0,9.22,25.5,36.1
508,508,Qatar,Asia,2008,,29.2,35.7,QAT,1436670.0,0.0,61.6,34.2
509,509,Saudi Arabia,Asia,2008,68.1,19.0,28.6,SAU,25888535.0,17.0,49.7,35.6
521,521,Yemen,Asia,2008,,29.5,25.0,,,0.58,4.85,35.4
554,554,United Arab Emirates,Asia,2008,,26.0,39.3,ARE,7089486.0,5.0,175.0,32.3
629,629,Kuwait,Asia,2009,65.9,36.4,42.9,KWT,2821041.0,7.69,71.6,34.9
634,634,Bahrain,Asia,2009,57.0,34.4,35.7,BHR,1185075.0,,51.6,35.6
654,654,Oman,Asia,2009,,29.2,35.7,OMN,2876186.0,9.35,25.9,36.1
657,657,Qatar,Asia,2009,64.2,30.1,33.9,QAT,1654944.0,0.0,59.9,34.2
658,658,Saudi Arabia,Asia,2009,61.5,18.7,28.6,SAU,26630303.0,22.7,48.7,35.6
670,670,Yemen,Asia,2009,48.1,27.9,21.4,,,0.62,4.87,35.6
720,720,United Arab Emirates,Asia,2009,68.7,25.6,37.5,ARE,7917368.0,5.0,113.0,32.6
784,784,Bahrain,Asia,2010,59.4,34.9,35.7,BHR,1240864.0,,51.4,35.6
798,798,Kuwait,Asia,2010,68.0,38.8,42.9,KWT,2991884.0,5.61,65.9,35.1
803,803,Oman,Asia,2010,,28.6,35.7,OMN,3041435.0,9.47,24.9,36.1
806,806,Qatar,Asia,2010,68.5,30.9,32.1,QAT,1856329.0,0.0,63.9,34.1
807,807,Saudi Arabia,Asia,2010,63.1,18.4,28.6,SAU,27421468.0,22.0,48.3,35.6
816,816,United Arab Emirates,Asia,2010,71.0,25.2,35.7,ARE,8549998.0,5.0,76.1,32.7
819,819,Yemen,Asia,2010,43.5,26.4,17.9,,,0.66,5.08,35.8
930,930,Bahrain,Asia,2011,48.2,29.2,25.0,BHR,1278153.0,,50.9,35.6
944,944,Kuwait,Asia,2011,63.8,37.4,42.9,KWT,3168054.0,4.7,68.3,35.0
950,950,Oman,Asia,2011,68.5,32.6,39.3,OMN,3251102.0,9.58,23.9,36.2
953,953,Qatar,Asia,2011,65.9,31.8,39.3,QAT,2035862.0,0.0,66.0,34.0
954,954,Saudi Arabia,Asia,2011,67.0,17.7,28.6,SAU,28267591.0,21.3,51.5,35.5
964,964,Yemen,Asia,2011,37.5,25.7,3.6,,,0.7,4.25,36.0
1033,1033,United Arab Emirates,Asia,2011,71.2,25.8,35.7,ARE,8946778.0,5.0,80.6,32.6
1073,1073,Kuwait,Asia,2012,62.2,37.8,39.3,KWT,3348852.0,4.19,68.9,35.0
1078,1078,Bahrain,Asia,2012,50.3,25.3,25.0,BHR,1299942.0,,51.9,35.6
1098,1098,Oman,Asia,2012,,32.6,39.3,OMN,3498031.0,9.24,24.2,36.2
1101,1101,Qatar,Asia,2012,66.1,31.8,39.3,QAT,2196078.0,0.0,64.1,34.1
1102,1102,Saudi Arabia,Asia,2012,64.0,17.1,28.6,SAU,29154906.0,20.6,52.7,35.5
1114,1114,Yemen,Asia,2012,40.6,31.2,14.3,,,0.74,4.23,36.3
1163,1163,United Arab Emirates,Asia,2012,72.2,25.8,35.7,ARE,9141598.0,17.5,70.4,32.6
1221,1221,Kuwait,Asia,2013,64.8,37.8,39.3,KWT,3526382.0,80.0,66.1,35.1
1226,1226,Bahrain,Asia,2013,66.9,28.7,35.7,BHR,1315029.0,,54.1,35.5
1245,1245,Oman,Asia,2013,,32.6,39.3,OMN,3764805.0,8.9,23.7,36.3
1248,1248,Qatar,Asia,2013,,31.8,39.3,QAT,2336579.0,0.0,63.6,34.1
1249,1249,Saudi Arabia,Asia,2013,65.0,18.2,28.6,SAU,30052058.0,19.9,52.5,35.5
1261,1261,Yemen,Asia,2013,42.2,27.9,14.3,,,0.78,4.35,36.5
1330,1330,United Arab Emirates,Asia,2013,66.2,25.2,35.7,ARE,9197908.0,19.2,73.6,32.5
1372,1372,Bahrain,Asia,2014,61.7,28.7,35.7,BHR,1336073.0,,55.5,35.5
1387,1387,Oman,Asia,2014,,31.5,39.3,OMN,4027255.0,8.57,22.4,36.4
1395,1395,Qatar,Asia,2014,,31.8,39.3,QAT,2459202.0,1.85,63.6,34.1
1396,1396,Saudi Arabia,Asia,2014,62.8,18.2,28.6,SAU,30916603.0,19.9,52.9,35.5
1402,1402,Kuwait,Asia,2014,61.8,37.8,39.3,KWT,3690939.0,8.0,63.5,35.1
1422,1422,Yemen,Asia,2014,39.7,27.9,14.3,,,0.81,4.18,36.7
1459,1459,United Arab Emirates,Asia,2014,65.4,26.4,35.7,ARE,9214182.0,20.8,83.7,31.1
1522,1522,Bahrain,Asia,2015,60.1,27.9,32.1,BHR,1371853.0,,55.4,35.5
1537,1537,Kuwait,Asia,2015,61.5,38.5,42.9,KWT,3835588.0,3.4,61.5,35.2
1542,1542,Oman,Asia,2015,,30.4,39.3,OMN,4267341.0,8.24,22.2,36.4
1545,1545,Qatar,Asia,2015,63.7,31.8,39.3,QAT,2565708.0,3.6,63.9,34.1
1546,1546,Saudi Arabia,Asia,2015,63.5,19.3,28.6,SAU,31717676.0,19.9,53.7,35.4
1557,1557,Yemen,Asia,2015,29.8,22.4,3.6,,,0.85,2.93,36.7
1626,1626,United Arab Emirates,Asia,2015,65.7,27.5,35.7,ARE,9262896.0,22.5,69.1,29.7
1665,1665,Kuwait,Asia,2016,59.5,38.5,42.9,KWT,3956862.0,1.74,61.3,35.2
1670,1670,Bahrain,Asia,2016,61.7,27.9,32.1,BHR,1425793.0,,55.2,35.5
1689,1689,Oman,Asia,2016,,30.4,39.3,OMN,4479217.0,8.65,22.2,36.4
1692,1692,Qatar,Asia,2016,,31.8,39.3,QAT,2654379.0,5.26,63.7,34.1
1693,1693,Saudi Arabia,Asia,2016,64.7,19.3,28.6,SAU,32443443.0,19.9,53.3,35.4
1705,1705,Yemen,Asia,2016,38.3,20.7,0.0,,,0.88,2.59,36.7
1755,1755,United Arab Emirates,Asia,2016,68.3,27.5,35.7,ARE,9360975.0,29.4,71.2,28.4
1816,1816,Bahrain,Asia,2017,62.3,27.1,32.1,BHR,1494077.0,,55.0,35.5
1836,1836,Oman,Asia,2017,,30.4,39.3,OMN,4665926.0,9.06,21.4,36.5
1839,1839,Qatar,Asia,2017,,31.9,42.9,QAT,2724727.0,6.84,61.1,34.2
1840,1840,Saudi Arabia,Asia,2017,62.9,19.3,28.6,SAU,33101183.0,19.9,51.9,35.5
1846,1846,Kuwait,Asia,2017,60.9,38.5,42.9,KWT,4056102.0,2.37,57.0,35.4
1887,1887,Yemen,Asia,2017,32.5,20.7,0.0,,,0.91,2.4,36.7
1906,1906,United Arab Emirates,Asia,2017,70.4,26.9,35.7,ARE,9487206.0,36.3,78.7,27.2
1968,1968,Bahrain,Asia,2018,,27.1,32.1,BHR,1569440.0,,53.2,35.5
1982,1982,Kuwait,Asia,2018,,38.5,42.9,KWT,4137314.0,3.27,56.6,35.4
1987,1987,Oman,Asia,2018,,30.4,39.3,OMN,4829476.0,9.48,21.0,36.5
1990,1990,Qatar,Asia,2018,,31.9,42.9,QAT,2781682.0,8.33,60.6,34.2
1991,1991,Saudi Arabia,Asia,2018,63.6,19.3,28.6,SAU,33702757.0,19.9,52.2,35.5
2003,2003,Yemen,Asia,2018,30.6,19.5,0.0,,,0.94,2.36,36.7
2036,2036,United Arab Emirates,Asia,2018,66.0,27.6,39.3,ARE,9630966.0,43.1,84.1,26.0
2116,2116,Bahrain,Asia,2019,62.3,25.5,27.1,BHR,1641164.0,18.8,51.8,35.6
2129,2129,Kuwait,Asia,2019,61.0,39.3,42.9,KWT,4207077.0,4.62,55.9,35.4
2135,2135,Oman,Asia,2019,,30.6,39.3,OMN,4974992.0,9.88,20.1,36.6
2138,2138,Qatar,Asia,2019,,31.9,42.9,QAT,2832071.0,9.76,60.0,34.2
2139,2139,Saudi Arabia,Asia,2019,64.1,19.3,28.6,SAU,34268529.0,19.9,51.5,35.5
2150,2150,Yemen,Asia,2019,35.3,19.5,0.0,,,0.97,2.36,36.7
2162,2162,United Arab Emirates,Asia,2019,67.9,27.6,39.3,ARE,9770526.0,50.0,94.0,26.0
2545,2545,United Arab Emirates,,2020,,27.0,39.3,ARE,9890400.0,50.0,85.8,26.0
2557,2557,Bahrain,,2020,,24.9,27.1,BHR,1701583.0,18.8,48.1,35.6
2626,2626,Kuwait,,2020,,38.0,39.3,KWT,4270563.0,6.35,49.9,35.4
2659,2659,Oman,,2020,,30.0,39.3,OMN,5106622.0,9.88,19.5,37.2
2670,2670,Qatar,,2020,,32.4,42.9,QAT,2881060.0,9.76,58.2,34.2
2674,2674,Saudi Arabia,,2020,,20.8,35.7,SAU,34813867.0,19.9,48.4,36.1
2705,2705,Yemen,,2020,,19.5,0.0,,,0.97,2.18,37.5
2717,2717,United Arab Emirates,,1960,,,,ARE,92417.0,,107.0,33.2
2731,2731,Bahrain,,1960,,,,BHR,162429.0,,29.1,36.7
2836,2836,Kuwait,,1960,,,,KWT,269026.0,,53.1,35.5
2891,2891,Oman,,1960,,,,OMN,551735.0,,1.26,42.0
2909,2909,Qatar,,1960,,,,QAT,47383.0,,11.1,37.5
2914,2914,Saudi Arabia,,1960,,,,SAU,4086534.0,,7.48,39.3
2983,2983,United Arab Emirates,,1961,,,,ARE,100801.0,,123.0,32.9
2997,2997,Bahrain,,1961,,,,BHR,167899.0,,29.8,36.7
3102,3102,Kuwait,,1961,,,,KWT,300581.0,,59.8,35.3
3157,3157,Oman,,1961,,,,OMN,564891.0,,1.29,42.0
3175,3175,Qatar,,1961,,,,QAT,51427.0,,13.9,37.1
3180,3180,Saudi Arabia,,1961,,,,SAU,4218852.0,,8.18,39.1
3249,3249,United Arab Emirates,,1962,,,,ARE,112112.0,,141.0,32.7
3263,3263,Bahrain,,1962,,,,BHR,173140.0,,30.5,36.6
3368,3368,Kuwait,,1962,,,,KWT,337346.0,0.0,67.2,35.0
3423,3423,Oman,,1962,,,,OMN,578827.0,,1.58,41.6
3441,3441,Qatar,,1962,,,,QAT,56266.0,,17.4,36.7
3446,3446,Saudi Arabia,,1962,,,,SAU,4362788.0,,8.94,39.0
3515,3515,United Arab Emirates,,1963,,,,ARE,125130.0,,159.0,32.5
3529,3529,Bahrain,,1963,,,,BHR,178142.0,,31.5,36.6
3634,3634,Kuwait,,1963,,,,KWT,378756.0,0.0,75.6,34.8
3689,3689,Oman,,1963,,,,OMN,593498.0,,1.67,41.5
3707,3707,Qatar,,1963,,,,QAT,61721.0,,21.7,36.2
3712,3712,Saudi Arabia,,1963,,,,SAU,4516540.0,,9.48,38.8
3781,3781,United Arab Emirates,,1964,,,,ARE,138049.0,,177.0,32.3
3795,3795,Bahrain,,1964,,,,BHR,182888.0,,32.6,36.5
3900,3900,Kuwait,,1964,,,,KWT,423900.0,0.0,85.0,34.6
3955,3955,Oman,,1964,,,,OMN,608890.0,,1.69,41.5
3973,3973,Qatar,,1964,,,,QAT,67562.0,,27.1,35.8
3978,3978,Saudi Arabia,,1964,,,,SAU,4677304.0,,10.1,38.7
4047,4047,United Arab Emirates,,1965,,,,ARE,149855.0,,194.0,32.1
4061,4061,Bahrain,,1965,,,,BHR,187432.0,,33.9,36.4
4166,4166,Kuwait,,1965,,,,KWT,472032.0,0.0,95.6,34.3
4221,4221,Oman,,1965,,,,OMN,625006.0,,1.71,41.4
4239,4239,Qatar,,1965,,,,QAT,73631.0,,33.8,35.4
4244,4244,Saudi Arabia,,1965,,,,SAU,4843632.0,,11.0,38.5
4313,4313,United Arab Emirates,,1966,,,,ARE,159979.0,,211.0,32.0
4327,4327,Bahrain,,1966,,,,BHR,191785.0,,35.4,36.3
4432,4432,Kuwait,,1966,,,,KWT,523169.0,0.0,107.0,34.1
4487,4487,Oman,,1966,,,,OMN,642007.0,,1.81,41.3
4505,4505,Qatar,,1966,,,,QAT,79850.0,,42.2,34.9
4510,4510,Saudi Arabia,,1966,,,,SAU,5015353.0,,12.3,38.3
4579,4579,United Arab Emirates,,1967,,,,ARE,169768.0,,226.0,31.8
4593,4593,Bahrain,,1967,,,,BHR,196060.0,,37.0,36.3
4698,4698,Kuwait,,1967,,,,KWT,577164.0,0.0,120.0,33.9
4753,4753,Oman,,1967,,,,OMN,660117.0,,3.04,40.3
4771,4771,Qatar,,1967,,,,QAT,86298.0,,52.6,34.5
4776,4776,Saudi Arabia,,1967,,,,SAU,5195124.0,,13.0,38.2
4845,4845,United Arab Emirates,,1968,,,,ARE,182620.0,,238.0,31.7
4859,4859,Bahrain,,1968,,,,BHR,200652.0,,38.6,36.2
4964,4964,Kuwait,,1968,,,,KWT,632911.0,0.0,135.0,33.7
5019,5019,Oman,,1968,,,,OMN,679592.0,,5.54,39.1
5037,5037,Qatar,,1968,,,,QAT,93206.0,,65.6,34.0
5042,5042,Saudi Arabia,,1968,,,,SAU,5387822.0,,13.8,38.1
5111,5111,United Arab Emirates,,1969,,,,ARE,203103.0,,244.0,31.7
5125,5125,Bahrain,,1969,,,,BHR,206037.0,,40.3,36.1
5230,5230,Kuwait,,1969,,,,KWT,688972.0,0.0,151.0,33.4
5285,5285,Oman,,1969,,,,OMN,700725.0,,6.98,38.6
5303,5303,Qatar,,1969,,,,QAT,100880.0,,81.9,33.6
5308,5308,Saudi Arabia,,1969,,,,SAU,5599909.0,,14.4,38.0
5377,5377,United Arab Emirates,,1970,,,,ARE,234512.0,,248.0,31.7
5391,5391,Bahrain,,1970,,,,BHR,212607.0,,42.2,36.0
5496,5496,Kuwait,,1970,,,,KWT,744444.0,0.0,169.0,33.2
5551,5551,Oman,,1970,,,,OMN,723842.0,,7.23,38.6
5569,5569,Qatar,,1970,,,,QAT,109521.0,,102.0,33.2
5574,5574,Saudi Arabia,,1970,,,,SAU,5836388.0,,15.3,37.9
5643,5643,United Arab Emirates,,1971,,,,ARE,277463.0,0.0,263.0,31.6
5657,5657,Bahrain,,1971,,,,BHR,220311.0,,44.4,35.9
5762,5762,Kuwait,,1971,,,,KWT,798639.0,0.0,169.0,33.2
5817,5817,Oman,,1971,,,,OMN,748968.0,,7.27,38.6
5835,5835,Qatar,,1971,,,,QAT,119413.0,,102.0,33.2
5840,5840,Saudi Arabia,,1971,,,,SAU,6100631.0,,17.0,37.7
5909,5909,United Arab Emirates,,1972,,,,ARE,330968.0,0.0,243.0,31.7
5923,5923,Bahrain,,1972,,,,BHR,229151.0,,46.8,35.8
6028,6028,Kuwait,,1972,,,,KWT,851918.0,0.0,164.0,33.3
6083,6083,Oman,,1972,,,,OMN,776385.0,,7.92,38.4
6101,6101,Qatar,,1972,,,,QAT,130505.0,,103.0,33.2
6106,6106,Saudi Arabia,,1972,,,,SAU,6392973.0,,19.1,37.5
6175,6175,United Arab Emirates,,1973,,,,ARE,394625.0,0.0,237.0,31.7
6189,6189,Bahrain,,1973,,,,BHR,239527.0,,48.7,35.7
6294,6294,Kuwait,,1973,,,,KWT,905639.0,0.0,144.0,33.5
6349,6349,Oman,,1973,,,,OMN,806985.0,,6.78,38.7
6367,6367,Qatar,,1973,,,,QAT,142181.0,,104.0,33.1
6372,6372,Saudi Arabia,,1973,,,,SAU,6711922.0,,22.2,37.2
6441,6441,United Arab Emirates,,1974,,,,ARE,467457.0,0.0,243.0,31.7
6455,6455,Bahrain,,1974,,,,BHR,251908.0,,50.9,35.6
6560,6560,Kuwait,,1974,,,,KWT,961773.0,0.0,117.0,33.9
6615,6615,Oman,,1974,,,,OMN,841952.0,,7.52,38.5
6633,6633,Qatar,,1974,,,,QAT,153624.0,,102.0,33.2
6638,6638,Saudi Arabia,,1974,,,,SAU,7054532.0,,24.8,37.0
6707,6707,United Arab Emirates,,1975,,,,ARE,548295.0,0.0,219.0,31.9
6721,6721,Bahrain,,1975,,,,BHR,266540.0,,43.6,35.9
6826,6826,Kuwait,,1975,,,,KWT,1021725.0,0.0,96.6,34.3
6881,6881,Oman,,1975,,,,OMN,882038.0,,9.3,38.1
6899,6899,Qatar,,1975,,,,QAT,164314.0,,99.9,33.2
6904,6904,Saudi Arabia,,1975,,,,SAU,7419486.0,,23.7,37.0
6973,6973,United Arab Emirates,,1976,,,,ARE,637926.0,0.0,218.0,31.9
6987,6987,Bahrain,,1976,,,,BHR,283746.0,,47.9,35.8
7092,7092,Kuwait,,1976,,,,KWT,1085866.0,0.0,96.7,34.3
7147,7147,Oman,,1976,,,,OMN,927434.0,,10.3,37.9
7165,7165,Qatar,,1976,,,,QAT,173716.0,,102.0,33.2
7170,7170,Saudi Arabia,,1976,,,,SAU,7802928.0,,24.3,37.0
7239,7239,United Arab Emirates,,1977,,,,ARE,735347.0,0.0,223.0,31.9
7253,7253,Bahrain,,1977,,,,BHR,303169.0,,49.4,35.7
7358,7358,Kuwait,,1977,,,,KWT,1153573.0,0.0,87.3,34.5
7413,7413,Oman,,1977,,,,OMN,977804.0,,10.1,37.9
7431,7431,Qatar,,1977,,,,QAT,182319.0,,89.2,33.5
7436,7436,Saudi Arabia,,1977,,,,SAU,8207695.0,,26.3,36.8
7505,7505,United Arab Emirates,,1978,,,,ARE,835498.0,0.0,191.0,32.1
7519,7519,Bahrain,,1978,,,,BHR,323468.0,,49.0,35.7
7624,7624,Kuwait,,1978,,,,KWT,1224063.0,0.0,88.1,34.5
7679,7679,Oman,,1978,,,,OMN,1032797.0,,9.59,38.0
7697,7697,Qatar,,1978,,,,QAT,191947.0,,91.6,33.4
7702,7702,Saudi Arabia,,1978,,,,SAU,8646845.0,,26.0,36.9
7771,7771,United Arab Emirates,,1979,,,,ARE,931752.0,0.0,213.0,31.9
7785,7785,Bahrain,,1979,,,,BHR,342804.0,,46.8,35.8
7890,7890,Kuwait,,1979,,,,KWT,1296077.0,0.0,94.5,34.4
7945,7945,Oman,,1979,,,,OMN,1091858.0,,9.71,38.0
7963,7963,Qatar,,1979,,,,QAT,205172.0,,89.5,33.4
7968,7968,Saudi Arabia,,1979,,,,SAU,9137928.0,,25.8,36.9
8037,8037,United Arab Emirates,,1980,,,,ARE,1019507.0,0.0,243.0,31.7
8051,8051,Bahrain,,1980,,,,BHR,359897.0,,48.6,35.7
8156,8156,Kuwait,,1980,,,,KWT,1368680.0,0.0,71.9,34.9
8211,8211,Oman,,1980,,,,OMN,1154373.0,,10.0,38.0
8229,8229,Qatar,,1980,,,,QAT,223622.0,,80.7,33.6
8234,8234,Saudi Arabia,,1980,,,,SAU,9691471.0,,26.6,36.8
8303,8303,United Arab Emirates,,1981,,,,ARE,1096602.0,0.0,233.0,31.8
8317,8317,Bahrain,,1981,,,,BHR,374120.0,,46.6,35.8
8422,8422,Kuwait,,1981,,,,KWT,1439334.0,0.0,55.3,35.4
8477,8477,Oman,,1981,,,,OMN,1220578.0,,11.4,37.7
8495,8495,Qatar,,1981,,,,QAT,247984.0,,72.9,33.8
8500,8500,Saudi Arabia,,1981,,,,SAU,10311771.0,,27.0,36.8
8569,8569,United Arab Emirates,,1982,,,,ARE,1164816.0,0.0,204.0,32.0
8583,8583,Bahrain,,1982,,,,BHR,385953.0,,46.6,35.8
8688,8688,Kuwait,,1982,,,,KWT,1507636.0,0.0,46.5,35.8
8743,8743,Oman,,1982,,,,OMN,1290121.0,,12.3,37.5
8761,8761,Qatar,,1982,,,,QAT,277229.0,,60.3,34.2
8766,8766,Saudi Arabia,,1982,,,,SAU,10988851.0,,25.9,36.9
8835,8835,United Arab Emirates,,1983,,,,ARE,1228457.0,0.0,184.0,32.2
8849,8849,Bahrain,,1983,,,,BHR,396451.0,,47.2,35.8
8954,8954,Kuwait,,1983,,,,KWT,1576975.0,0.0,47.8,35.7
9009,9009,Oman,,1983,,,,OMN,1361085.0,,14.0,37.3
9027,9027,Qatar,,1983,,,,QAT,309299.0,,52.7,34.5
9032,9032,Saudi Arabia,,1983,,,,SAU,11701132.0,,21.8,37.2
9101,9101,United Arab Emirates,,1984,,,,ARE,1293970.0,0.0,182.0,32.3
9115,9115,Bahrain,,1984,,,,BHR,407233.0,,46.8,35.8
9220,9220,Kuwait,,1984,,,,KWT,1652150.0,0.0,47.9,35.7
9275,9275,Oman,,1984,,,,OMN,1431066.0,,16.0,37.0
9293,9293,Qatar,,1984,,,,QAT,341272.0,,49.6,34.6
9298,9298,Saudi Arabia,,1984,,,,SAU,12418836.0,,20.6,37.3
9367,9367,United Arab Emirates,,1985,,,,ARE,1366165.0,0.0,166.0,32.4
9381,9381,Bahrain,,1985,,,,BHR,419428.0,,44.7,35.9
9486,9486,Kuwait,,1985,,,,KWT,1735278.0,0.0,43.6,35.9
9541,9541,Oman,,1985,,,,OMN,1498413.0,,17.9,36.8
9559,9559,Qatar,,1985,,,,QAT,370886.0,,44.3,34.8
9564,9564,Saudi Arabia,,1985,,,,SAU,13118998.0,,18.2,37.6
9633,9633,United Arab Emirates,,1986,,,,ARE,1446386.0,0.0,134.0,32.9
9647,9647,Bahrain,,1986,,,,BHR,433478.0,,44.1,35.9
9752,9752,Kuwait,,1986,,,,KWT,1832302.0,0.0,44.7,35.8
9807,9807,Oman,,1986,,,,OMN,1561180.0,,18.0,36.8
9825,9825,Qatar,,1986,,,,QAT,397739.0,,43.2,34.9
9830,9830,Saudi Arabia,,1986,,,,SAU,13794167.0,,16.3,37.8
9899,9899,United Arab Emirates,,1987,,,,ARE,1533526.0,0.0,130.0,32.9
9913,9913,Bahrain,,1987,,,,BHR,448981.0,,43.8,35.9
10018,10018,Kuwait,,1987,,,,KWT,1938916.0,0.0,45.5,35.8
10073,10073,Oman,,1987,,,,OMN,1619871.0,,19.1,36.7
10091,10091,Qatar,,1987,,,,QAT,422154.0,,40.4,35.0
10096,10096,Saudi Arabia,,1987,,,,SAU,14445663.0,,16.3,37.8
10165,10165,United Arab Emirates,,1988,,,,ARE,1627068.0,0.0,120.0,33.1
10179,10179,Bahrain,,1988,,,,BHR,465198.0,,44.4,35.9
10284,10284,Kuwait,,1988,,,,KWT,2034850.0,0.0,38.9,36.1
10339,10339,Oman,,1988,,,,OMN,1678119.0,,19.4,36.6
10357,10357,Qatar,,1988,,,,QAT,443611.0,,40.4,35.0
10362,10362,Saudi Arabia,,1988,,,,SAU,15070082.0,,16.1,37.8
10431,10431,United Arab Emirates,,1989,,,,ARE,1725676.0,0.0,127.0,33.0
10445,10445,Bahrain,,1989,,,,BHR,481081.0,,44.9,35.9
10550,10550,Kuwait,,1989,,,,KWT,2092786.0,0.0,47.5,35.7
10605,10605,Oman,,1989,,,,OMN,1741155.0,,19.8,36.6
10623,10623,Qatar,,1989,,,,QAT,461688.0,,41.0,35.0
10628,10628,Saudi Arabia,,1989,,,,SAU,15666289.0,,16.1,37.8
10697,10697,United Arab Emirates,,1990,,,,ARE,1828437.0,0.0,141.0,32.8
10711,10711,Bahrain,,1990,,,,BHR,495927.0,,44.5,35.9
10816,10816,Kuwait,,1990,,,,KWT,2095350.0,0.0,34.9,36.3
10871,10871,Oman,,1990,,,,OMN,1812158.0,,19.5,36.6
10889,10889,Qatar,,1990,,,,QAT,476275.0,,40.7,35.0
10894,10894,Saudi Arabia,,1990,,,,SAU,16233786.0,,18.1,37.6
10963,10963,United Arab Emirates,,1991,,,,ARE,1937159.0,0.0,135.0,32.8
10977,10977,Bahrain,,1991,,,,BHR,509762.0,,48.1,35.7
11082,11082,Kuwait,,1991,,,,KWT,2031297.0,0.0,21.2,37.3
11137,11137,Oman,,1991,,,,OMN,1893761.0,,19.8,36.6
11155,11155,Qatar,,1991,,,,QAT,487354.0,,38.9,35.1
11160,11160,Saudi Arabia,,1991,,,,SAU,16772695.0,,21.2,37.3
11229,11229,United Arab Emirates,,1992,,,,ARE,2052892.0,0.0,131.0,32.8
11243,11243,Bahrain,,1992,,,,BHR,523082.0,,50.0,35.7
11348,11348,Kuwait,,1992,,,,KWT,,0.0,41.1,36.0
11403,11403,Oman,,1992,,,,OMN,1983272.0,,20.5,36.5
11421,11421,Qatar,,1992,,,,QAT,495403.0,,42.2,34.9
11426,11426,Saudi Arabia,,1992,,,,SAU,17282686.0,,22.6,37.1
11495,11495,United Arab Emirates,,1993,,,,ARE,2173135.0,0.0,126.0,32.9
11509,11509,Bahrain,,1993,,,,BHR,536212.0,,55.1,35.5
11614,11614,Kuwait,,1993,,,,KWT,,0.58,59.1,35.3
11669,11669,Oman,,1993,,,,OMN,2072106.0,,20.8,36.5
11687,11687,Qatar,,1993,,,,QAT,501479.0,,40.8,35.0
11692,11692,Saudi Arabia,,1993,,,,SAU,17763297.0,,22.8,37.1
11761,11761,United Arab Emirates,,1994,,,,ARE,2294377.0,0.0,127.0,32.7
11775,11775,Bahrain,,1994,,,,BHR,549590.0,,53.6,35.5
11880,11880,Kuwait,,1994,,,,KWT,,1.2,68.4,35.0
11935,11935,Oman,,1994,,,,OMN,2148416.0,,20.9,36.5
11953,11953,Qatar,,1994,,,,QAT,507044.0,,40.6,35.0
11958,11958,Saudi Arabia,,1994,,,,SAU,18214475.0,,23.6,37.0
12027,12027,United Arab Emirates,,1995,,,,ARE,2415099.0,0.0,129.0,32.6
12041,12041,Bahrain,,1995,,,,BHR,563698.0,,54.3,35.5
12146,12146,Kuwait,,1995,,,,KWT,1605907.0,1.84,71.4,34.9
12201,12201,Oman,,1995,,,,OMN,2204267.0,,21.3,36.5
12219,12219,Qatar,,1995,,,,QAT,513447.0,,40.8,35.0
12224,12224,Saudi Arabia,,1995,,,,SAU,18638790.0,,24.3,37.0
12293,12293,United Arab Emirates,,1996,,,,ARE,2539121.0,0.0,130.0,32.6
12307,12307,Bahrain,,1996,,,,BHR,578661.0,,55.1,35.5
