,Unnamed: 0,country,continent,year,happiness,democracy_score,index_of_functioning_goverment,code,population,women_in_parliament_%,daily_income_usd,income_inequlity
38258,38258,Sweden,,1893,,,,,,,3.29,53.1
38263,38263,Togo,,1893,,,,,,,2.34,42.4
38274,38274,Tanzania,,1893,,,,,,,746.0,29.0
38285,38285,Yemen,,1893,,,,,,,1.59,34.8
38289,38289,Afghanistan,,1894,,,,,,,1.34,37.7
38297,38297,Australia,,1894,,,,,,,9.0,37.3
38300,38300,Burundi,,1894,,,,,,,593.0,34.3
38317,38317,Central African Republic,,1894,,,,,,,721.0,57.8
38318,38318,Canada,,1894,,,,,,,6.24,40.9
38319,38319,Switzerland,,1894,,,,,,,8.38,33.6
38327,38327,Comoros,,1894,,,,,,,2.91,35.1
38336,38336,Denmark,,1894,,,,,,,5.93,40.1
38345,38345,Finland,,1894,,,,,,,2.68,34.1
38364,38364,Haiti,,1894,,,,,,,1.85,47.7
38371,38371,Iceland,,1894,,,,,,,2.87,25.8
38417,38417,Netherlands,,1894,,,,,,,6.59,43.3
38418,38418,Norway,,1894,,,,,,,2.96,33.0
38421,38421,New Zealand,,1894,,,,,,,7.12,38.2
38437,38437,Rwanda,,1894,,,,,,,1.25,33.6
38448,38448,South Sudan,,1894,,,,,,,573.0,50.2
38453,38453,Sweden,,1894,,,,,,,3.31,53.1
38458,38458,Togo,,1894,,,,,,,2.34,42.4
38469,38469,Tanzania,,1894,,,,,,,743.0,29.1
38480,38480,Yemen,,1894,,,,,,,1.6,34.9
38484,38484,Afghanistan,,1895,,,,,,,1.36,37.9
38492,38492,Australia,,1895,,,,,,,8.34,37.3
38495,38495,Burundi,,1895,,,,,,,593.0,34.3
38512,38512,Central African Republic,,1895,,,,,,,725.0,57.8
38513,38513,Canada,,1895,,,,,,,6.12,40.8
38514,38514,Switzerland,,1895,,,,,,,8.84,33.7
38522,38522,Comoros,,1895,,,,,,,2.92,35.1
38531,38531,Denmark,,1895,,,,,,,6.18,40.2
38540,38540,Finland,,1895,,,,,,,2.86,34.1
38559,38559,Haiti,,1895,,,,,,,1.87,47.7
38566,38566,Iceland,,1895,,,,,,,2.81,25.8
38612,38612,Netherlands,,1895,,,,,,,6.55,43.4
38613,38613,Norway,,1895,,,,,,,3.08,33.1
38616,38616,New Zealand,,1895,,,,,,,7.25,38.2
38632,38632,Rwanda,,1895,,,,,,,1.25,33.2
38643,38643,South Sudan,,1895,,,,,,,575.0,50.2
38648,38648,Sweden,,1895,,,,,,,3.47,53.1
38653,38653,Togo,,1895,,,,,,,2.36,42.4
38664,38664,Tanzania,,1895,,,,,,,742.0,29.1
38675,38675,Yemen,,1895,,,,,,,1.6,35.0
38679,38679,Afghanistan,,1896,,,,,,,1.37,38.2
38687,38687,Australia,,1896,,,,,,,8.81,37.3
38690,38690,Burundi,,1896,,,,,,,594.0,34.3
38707,38707,Central African Republic,,1896,,,,,,,728.0,57.8
38708,38708,Canada,,1896,,,,,,,5.9,40.8
38709,38709,Switzerland,,1896,,,,,,,9.37,33.8
38717,38717,Comoros,,1896,,,,,,,2.92,35.1
38726,38726,Denmark,,1896,,,,,,,6.33,40.2
38735,38735,Finland,,1896,,,,,,,3.01,34.1
38754,38754,Haiti,,1896,,,,,,,1.89,47.7
38761,38761,Iceland,,1896,,,,,,,2.87,25.8
38807,38807,Netherlands,,1896,,,,,,,6.73,43.7
38808,38808,Norway,,1896,,,,,,,3.13,33.3
38811,38811,New Zealand,,1896,,,,,,,7.94,38.2
38827,38827,Rwanda,,1896,,,,,,,1.25,32.8
38838,38838,South Sudan,,1896,,,,,,,578.0,50.2
38843,38843,Sweden,,1896,,,,,,,3.56,52.9
38848,38848,Togo,,1896,,,,,,,2.37,42.4
38859,38859,Tanzania,,1896,,,,,,,741.0,29.1
38870,38870,Yemen,,1896,,,,,,,1.61,35.1
38874,38874,Afghanistan,,1897,,,,,,,1.38,38.5
38882,38882,Australia,,1897,,,,,,,8.18,37.3
38885,38885,Burundi,,1897,,,,,,,594.0,34.3
38902,38902,Central African Republic,,1897,,,,,,,732.0,57.8
38903,38903,Canada,,1897,,,,,,,6.48,40.8
38904,38904,Switzerland,,1897,,,,,,,9.8,33.9
38912,38912,Comoros,,1897,,,,,,,2.92,35.1
38921,38921,Denmark,,1897,,,,,,,6.39,40.3
38930,38930,Finland,,1897,,,,,,,3.11,34.1
38949,38949,Haiti,,1897,,,,,,,1.91,47.7
38956,38956,Iceland,,1897,,,,,,,2.85,25.8
39002,39002,Netherlands,,1897,,,,,,,6.81,43.9
39003,39003,Norway,,1897,,,,,,,3.24,33.4
39006,39006,New Zealand,,1897,,,,,,,7.86,38.2
39022,39022,Rwanda,,1897,,,,,,,1.25,33.0
39033,39033,South Sudan,,1897,,,,,,,581.0,50.1
39038,39038,Sweden,,1897,,,,,,,3.7,52.8
39043,39043,Togo,,1897,,,,,,,2.38,42.4
39054,39054,Tanzania,,1897,,,,,,,739.0,29.1
39065,39065,Yemen,,1897,,,,,,,1.61,35.3
39069,39069,Afghanistan,,1898,,,,,,,1.4,38.8
39077,39077,Australia,,1898,,,,,,,9.3,37.4
39080,39080,Burundi,,1898,,,,,,,595.0,34.3
39097,39097,Central African Republic,,1898,,,,,,,735.0,57.8
39098,39098,Canada,,1898,,,,,,,6.66,40.7
39099,39099,Switzerland,,1898,,,,,,,10.1,34.0
39107,39107,Comoros,,1898,,,,,,,2.93,35.1
39116,39116,Denmark,,1898,,,,,,,6.41,40.4
39125,39125,Finland,,1898,,,,,,,3.19,34.3
39144,39144,Haiti,,1898,,,,,,,1.93,47.7
39151,39151,Iceland,,1898,,,,,,,2.76,25.8
39197,39197,Netherlands,,1898,,,,,,,6.82,44.2
39198,39198,Norway,,1898,,,,,,,3.29,33.6
39201,39201,New Zealand,,1898,,,,,,,7.93,38.2
39217,39217,Rwanda,,1898,,,,,,,1.26,32.6
39228,39228,South Sudan,,1898,,,,,,,583.0,50.1
39233,39233,Sweden,,1898,,,,,,,3.83,52.7
39238,39238,Togo,,1898,,,,,,,2.39,42.4
39249,39249,Tanzania,,1898,,,,,,,737.0,29.2
39260,39260,Yemen,,1898,,,,,,,1.62,35.5
39264,39264,Afghanistan,,1899,,,,,,,1.41,39.1
39272,39272,Australia,,1899,,,,,,,9.18,37.4
39275,39275,Burundi,,1899,,,,,,,595.0,34.3
39292,39292,Central African Republic,,1899,,,,,,,739.0,57.8
39293,39293,Canada,,1899,,,,,,,7.21,40.7
39294,39294,Switzerland,,1899,,,,,,,9.95,34.2
39302,39302,Comoros,,1899,,,,,,,2.93,35.1
39311,39311,Denmark,,1899,,,,,,,6.59,40.4
39320,39320,Finland,,1899,,,,,,,3.08,34.4
39339,39339,Haiti,,1899,,,,,,,1.95,47.7
39346,39346,Iceland,,1899,,,,,,,2.76,25.8
39392,39392,Netherlands,,1899,,,,,,,6.83,44.4
39393,39393,Norway,,1899,,,,,,,3.27,33.7
39396,39396,New Zealand,,1899,,,,,,,8.04,38.2
39412,39412,Rwanda,,1899,,,,,,,1.26,32.3
39423,39423,South Sudan,,1899,,,,,,,587.0,50.1
39428,39428,Sweden,,1899,,,,,,,3.92,52.6
39433,39433,Togo,,1899,,,,,,,2.4,42.4
39444,39444,Tanzania,,1899,,,,,,,736.0,29.2
39455,39455,Yemen,,1899,,,,,,,1.62,35.6
39459,39459,Afghanistan,,1900,,,,,,,1.42,39.4
39467,39467,Australia,,1900,,,,,,,9.59,37.5
39470,39470,Burundi,,1900,,,,,,,596.0,34.3
39487,39487,Central African Republic,,1900,,,,,,,743.0,57.8
39488,39488,Canada,,1900,,,,,,,7.51,40.7
39489,39489,Switzerland,,1900,,,,,,,10.4,34.3
39497,39497,Comoros,,1900,,,,,,,2.93,35.1
39506,39506,Denmark,,1900,,,,,,,6.73,40.5
39515,39515,Finland,,1900,,,,,,,3.19,34.5
39534,39534,Haiti,,1900,,,,,,,1.97,47.7
39541,39541,Iceland,,1900,,,,,,,2.87,25.8
39587,39587,Netherlands,,1900,,,,,,,6.66,44.6
39588,39588,Norway,,1900,,,,,,,3.28,33.9
39591,39591,New Zealand,,1900,,,,,,,8.55,38.2
39607,39607,Rwanda,,1900,,,,,,,1.26,31.9
39618,39618,South Sudan,,1900,,,,,,,589.0,50.1
39623,39623,Sweden,,1900,,,,,,,3.94,52.5
39628,39628,Togo,,1900,,,,,,,2.41,42.4
39639,39639,Tanzania,,1900,,,,,,,733.0,29.3
39650,39650,Yemen,,1900,,,,,,,1.62,35.8
39654,39654,Afghanistan,,1901,,,,,,,1.43,39.7
39662,39662,Australia,,1901,,,,,,,9.18,37.5
39665,39665,Burundi,,1901,,,,,,,596.0,34.3
39682,39682,Central African Republic,,1901,,,,,,,746.0,57.8
39683,39683,Canada,,1901,,,,,,,7.99,40.7
39684,39684,Switzerland,,1901,,,,,,,10.2,34.4
39692,39692,Comoros,,1901,,,,,,,2.93,35.1
39701,39701,Denmark,,1901,,,,,,,6.93,40.5
39710,39710,Finland,,1901,,,,,,,3.13,34.6
39729,39729,Haiti,,1901,,,,,,,1.99,47.7
39736,39736,Iceland,,1901,,,,,,,2.99,25.8
39782,39782,Netherlands,,1901,,,,,,,6.89,44.9
39783,39783,Norway,,1901,,,,,,,3.3,34.0
39786,39786,New Zealand,,1901,,,,,,,8.4,38.2
39802,39802,Rwanda,,1901,,,,,,,1.26,31.6
39813,39813,South Sudan,,1901,,,,,,,592.0,50.1
39818,39818,Sweden,,1901,,,,,,,4.04,52.4
39823,39823,Togo,,1901,,,,,,,2.43,42.4
39834,39834,Tanzania,,1901,,,,,,,731.0,29.3
39845,39845,Yemen,,1901,,,,,,,1.63,36.0
39849,39849,Afghanistan,,1902,,,,,,,1.44,40.0
39857,39857,Australia,,1902,,,,,,,9.14,37.6
39860,39860,Burundi,,1902,,,,,,,596.0,34.3
39877,39877,Central African Republic,,1902,,,,,,,0.75,57.8
39878,39878,Canada,,1902,,,,,,,8.6,40.6
39879,39879,Switzerland,,1902,,,,,,,10.8,34.6
39887,39887,Comoros,,1902,,,,,,,2.94,35.1
39896,39896,Denmark,,1902,,,,,,,7.01,40.6
39905,39905,Finland,,1902,,,,,,,3.05,34.7
39924,39924,Haiti,,1902,,,,,,,2.01,47.7
39931,39931,Iceland,,1902,,,,,,,3.07,25.8
39977,39977,Netherlands,,1902,,,,,,,7.07,45.1
39978,39978,Norway,,1902,,,,,,,3.3,34.2
39981,39981,New Zealand,,1902,,,,,,,8.83,38.2
39997,39997,Rwanda,,1902,,,,,,,1.26,31.3
40008,40008,South Sudan,,1902,,,,,,,595.0,50.1
40013,40013,Sweden,,1902,,,,,,,3.99,52.3
40018,40018,Togo,,1902,,,,,,,2.44,42.4
40029,40029,Tanzania,,1902,,,,,,,0.73,29.3
40040,40040,Yemen,,1902,,,,,,,1.63,36.2
40044,40044,Afghanistan,,1903,,,,,,,1.46,40.3
40052,40052,Australia,,1903,,,,,,,9.74,37.7
40055,40055,Burundi,,1903,,,,,,,598.0,34.3
40072,40072,Central African Republic,,1903,,,,,,,753.0,57.8
40073,40073,Canada,,1903,,,,,,,8.6,40.6
40074,40074,Switzerland,,1903,,,,,,,10.7,34.7
40082,40082,Comoros,,1903,,,,,,,2.94,35.1
40091,40091,Denmark,,1903,,,,,,,7.34,40.7
40100,40100,Finland,,1903,,,,,,,3.23,34.9
40119,40119,Haiti,,1903,,,,,,,2.03,47.7
40126,40126,Iceland,,1903,,,,,,,3.07,25.8
40172,40172,Netherlands,,1903,,,,,,,6.96,45.4
40173,40173,Norway,,1903,,,,,,,3.32,34.3
40176,40176,New Zealand,,1903,,,,,,,9.41,38.2
40192,40192,Rwanda,,1903,,,,,,,1.26,30.9
40203,40203,South Sudan,,1903,,,,,,,598.0,50.1
40208,40208,Sweden,,1903,,,,,,,4.2,52.1
40213,40213,Togo,,1903,,,,,,,2.45,42.4
40224,40224,Tanzania,,1903,,,,,,,728.0,29.4
40235,40235,Yemen,,1903,,,,,,,1.64,36.4
40239,40239,Afghanistan,,1904,,,,,,,1.47,40.6
40247,40247,Australia,,1904,,,,,,,10.3,37.7
40250,40250,Burundi,,1904,,,,,,,598.0,34.3
40267,40267,Central African Republic,,1904,,,,,,,756.0,57.8
40268,40268,Canada,,1904,,,,,,,8.46,40.6
40269,40269,Switzerland,,1904,,,,,,,11.6,34.8
40277,40277,Comoros,,1904,,,,,,,2.94,35.1
40286,40286,Denmark,,1904,,,,,,,7.42,40.7
40295,40295,Finland,,1904,,,,,,,3.31,35.0
40314,40314,Haiti,,1904,,,,,,,2.05,47.7
40321,40321,Iceland,,1904,,,,,,,3.08,25.8
40367,40367,Netherlands,,1904,,,,,,,6.96,45.6
40368,40368,Norway,,1904,,,,,,,3.32,34.5
40371,40371,New Zealand,,1904,,,,,,,9.09,38.2
40387,40387,Rwanda,,1904,,,,,,,1.27,30.6
40398,40398,South Sudan,,1904,,,,,,,601.0,50.1
40403,40403,Sweden,,1904,,,,,,,4.27,52.0
40408,40408,Togo,,1904,,,,,,,2.46,42.4
40419,40419,Tanzania,,1904,,,,,,,726.0,29.4
40430,40430,Yemen,,1904,,,,,,,1.64,36.6
40434,40434,Afghanistan,,1905,,,,,,,1.48,40.9
40442,40442,Australia,,1905,,,,,,,10.2,37.8
40445,40445,Burundi,,1905,,,,,,,599.0,34.3
40462,40462,Central African Republic,,1905,,,,,,,761.0,57.8
40463,40463,Canada,,1905,,,,,,,9.19,40.6
40464,40464,Switzerland,,1905,,,,,,,12.3,35.0
40472,40472,Comoros,,1905,,,,,,,2.94,35.1
40481,40481,Denmark,,1905,,,,,,,7.47,40.8
40490,40490,Finland,,1905,,,,,,,3.34,35.1
40509,40509,Haiti,,1905,,,,,,,2.07,47.7
40516,40516,Iceland,,1905,,,,,,,3.29,25.8
40562,40562,Netherlands,,1905,,,,,,,7.2,45.9
40563,40563,Norway,,1905,,,,,,,3.35,34.6
40566,40566,New Zealand,,1905,,,,,,,9.65,38.2
40582,40582,Rwanda,,1905,,,,,,,1.27,30.2
40593,40593,South Sudan,,1905,,,,,,,604.0,50.1
40598,40598,Sweden,,1905,,,,,,,4.21,51.9
40603,40603,Togo,,1905,,,,,,,2.48,42.4
40614,40614,Tanzania,,1905,,,,,,,724.0,29.4
40625,40625,Yemen,,1905,,,,,,,1.65,36.7
40629,40629,Afghanistan,,1906,,,,,,,1.49,41.2
40637,40637,Australia,,1906,,,,,,,10.8,37.8
40640,40640,Burundi,,1906,,,,,,,599.0,34.4
40657,40657,Central African Republic,,1906,,,,,,,764.0,57.8
40658,40658,Canada,,1906,,,,,,,9.92,40.5
40659,40659,Switzerland,,1906,,,,,,,13.2,35.1
40667,40667,Comoros,,1906,,,,,,,2.95,35.1
40676,40676,Denmark,,1906,,,,,,,7.59,40.9
40685,40685,Finland,,1906,,,,,,,3.44,35.2
40704,40704,Haiti,,1906,,,,,,,2.09,47.7
40711,40711,Iceland,,1906,,,,,,,3.36,25.8
40757,40757,Netherlands,,1906,,,,,,,7.25,46.1
40758,40758,Norway,,1906,,,,,,,3.52,34.8
40761,40761,New Zealand,,1906,,,,,,,10.3,38.2
40777,40777,Rwanda,,1906,,,,,,,1.27,30.0
40788,40788,South Sudan,,1906,,,,,,,606.0,50.1
40793,40793,Sweden,,1906,,,,,,,4.54,51.8
40798,40798,Togo,,1906,,,,,,,2.49,42.4
40809,40809,Tanzania,,1906,,,,,,,723.0,29.5
40820,40820,Yemen,,1906,,,,,,,1.65,36.9
40824,40824,Afghanistan,,1907,,,,,,,1.5,41.5
40832,40832,Australia,,1907,,,,,,,11.0,37.8
40835,40835,Burundi,,1907,,,,,,,601.0,34.4
40852,40852,Central African Republic,,1907,,,,,,,767.0,57.8
40853,40853,Canada,,1907,,,,,,,10.0,40.5
40854,40854,Switzerland,,1907,,,,,,,13.2,35.2
40862,40862,Comoros,,1907,,,,,,,2.95,35.1
40871,40871,Denmark,,1907,,,,,,,7.78,40.9
40880,40880,Finland,,1907,,,,,,,3.51,35.4
40899,40899,Haiti,,1907,,,,,,,2.11,47.7
40906,40906,Iceland,,1907,,,,,,,3.49,25.8
40952,40952,Netherlands,,1907,,,,,,,7.02,46.2
40953,40953,Norway,,1907,,,,,,,3.57,35.0
40956,40956,New Zealand,,1907,,,,,,,10.6,38.2
40972,40972,Rwanda,,1907,,,,,,,1.27,29.8
40983,40983,South Sudan,,1907,,,,,,,609.0,50.0
40988,40988,Sweden,,1907,,,,,,,4.84,51.6
40993,40993,Togo,,1907,,,,,,,2.5,42.4
41004,41004,Tanzania,,1907,,,,,,,0.72,29.5
41015,41015,Yemen,,1907,,,,,,,1.66,37.0
41019,41019,Afghanistan,,1908,,,,,,,1.51,41.8
41027,41027,Australia,,1908,,,,,,,11.2,37.8
41030,41030,Burundi,,1908,,,,,,,601.0,34.5
41047,41047,Central African Republic,,1908,,,,,,,771.0,57.8
41048,41048,Canada,,1908,,,,,,,9.22,40.5
41049,41049,Switzerland,,1908,,,,,,,13.4,35.3
41057,41057,Comoros,,1908,,,,,,,2.96,35.1
41066,41066,Denmark,,1908,,,,,,,7.93,41.0
41075,41075,Finland,,1908,,,,,,,3.5,35.6
41094,41094,Haiti,,1908,,,,,,,2.13,47.7
41101,41101,Iceland,,1908,,,,,,,3.47,25.8
41147,41147,Netherlands,,1908,,,,,,,7.07,46.3
41148,41148,Norway,,1908,,,,,,,3.64,35.1
41151,41151,New Zealand,,1908,,,,,,,9.62,38.3
41167,41167,Rwanda,,1908,,,,,,,1.27,29.6
41178,41178,South Sudan,,1908,,,,,,,613.0,50.0
41183,41183,Sweden,,1908,,,,,,,4.7,51.5
41188,41188,Togo,,1908,,,,,,,2.51,42.5
41199,41199,Tanzania,,1908,,,,,,,719.0,29.6
41210,41210,Yemen,,1908,,,,,,,1.66,37.2
41214,41214,Afghanistan,,1909,,,,,,,1.52,42.2
41222,41222,Australia,,1909,,,,,,,11.9,37.8
41225,41225,Burundi,,1909,,,,,,,601.0,34.5
41242,41242,Central African Republic,,1909,,,,,,,775.0,57.8
41243,41243,Canada,,1909,,,,,,,9.94,40.5
41244,41244,Switzerland,,1909,,,,,,,14.3,35.4
41252,41252,Comoros,,1909,,,,,,,2.96,35.1
41261,41261,Denmark,,1909,,,,,,,8.13,41.1
41270,41270,Finland,,1909,,,,,,,3.61,35.8
41289,41289,Haiti,,1909,,,,,,,2.15,47.7
41296,41296,Iceland,,1909,,,,,,,3.43,25.8
41342,41342,Netherlands,,1909,,,,,,,7.35,46.4
41343,41343,Norway,,1909,,,,,,,3.67,35.3
41346,41346,New Zealand,,1909,,,,,,,9.49,38.3
41362,41362,Rwanda,,1909,,,,,,,1.27,29.5
41373,41373,South Sudan,,1909,,,,,,,615.0,50.0
41378,41378,Sweden,,1909,,,,,,,4.72,51.3
41383,41383,Togo,,1909,,,,,,,2.52,42.5
41394,41394,Tanzania,,1909,,,,,,,717.0,29.7
41405,41405,Yemen,,1909,,,,,,,1.67,37.3
41409,41409,Afghanistan,,1910,,,,,,,1.53,42.5
41417,41417,Australia,,1910,,,,,,,12.5,37.7
41420,41420,Burundi,,1910,,,,,,,602.0,34.6
41437,41437,Central African Republic,,1910,,,,,,,0.78,57.8
41438,41438,Canada,,1910,,,,,,,10.5,40.6
41439,41439,Switzerland,,1910,,,,,,,14.9,35.5
41447,41447,Comoros,,1910,,,,,,,2.96,35.1
41456,41456,Denmark,,1910,,,,,,,8.27,41.2
41465,41465,Finland,,1910,,,,,,,3.65,35.9
41484,41484,Haiti,,1910,,,,,,,2.18,47.7
41491,41491,Iceland,,1910,,,,,,,3.67,25.8
41537,41537,Netherlands,,1910,,,,,,,7.57,46.4
41538,41538,Norway,,1910,,,,,,,3.86,35.5
41541,41541,New Zealand,,1910,,,,,,,10.6,38.1
41557,41557,Rwanda,,1910,,,,,,,1.27,29.5
41568,41568,South Sudan,,1910,,,,,,,618.0,50.0
41573,41573,Sweden,,1910,,,,,,,4.81,51.1
41578,41578,Togo,,1910,,,,,,,2.54,42.6
41589,41589,Tanzania,,1910,,,,,,,716.0,29.8
41600,41600,Yemen,,1910,,,,,,,1.67,37.4
41604,41604,Afghanistan,,1911,,,,,,,1.54,42.5
41612,41612,Australia,,1911,,,,,,,12.2,37.6
41615,41615,Burundi,,1911,,,,,,,602.0,34.7
41632,41632,Central African Republic,,1911,,,,,,,783.0,57.8
41633,41633,Canada,,1911,,,,,,,10.9,40.6
41634,41634,Switzerland,,1911,,,,,,,15.1,35.6
41642,41642,Comoros,,1911,,,,,,,2.96,35.1
41651,41651,Denmark,,1911,,,,,,,8.61,41.3
41660,41660,Finland,,1911,,,,,,,3.71,36.2
41679,41679,Haiti,,1911,,,,,,,2.2,47.7
41686,41686,Iceland,,1911,,,,,,,3.83,25.8
41732,41732,Netherlands,,1911,,,,,,,7.73,46.3
41733,41733,Norway,,1911,,,,,,,3.98,35.7
41736,41736,New Zealand,,1911,,,,,,,10.9,38.2
41752,41752,Rwanda,,1911,,,,,,,1.28,29.6
41763,41763,South Sudan,,1911,,,,,,,621.0,50.0
41768,41768,Sweden,,1911,,,,,,,4.93,50.9
41773,41773,Togo,,1911,,,,,,,2.55,42.7
41784,41784,Tanzania,,1911,,,,,,,713.0,29.9
41795,41795,Yemen,,1911,,,,,,,1.68,37.5
41799,41799,Afghanistan,,1912,,,,,,,1.55,42.5
41807,41807,Australia,,1912,,,,,,,12.2,37.5
41810,41810,Burundi,,1912,,,,,,,603.0,34.9
41827,41827,Central African Republic,,1912,,,,,,,786.0,57.8
41828,41828,Canada,,1912,,,,,,,11.3,40.6
41829,41829,Switzerland,,1912,,,,,,,15.8,35.7
41837,41837,Comoros,,1912,,,,,,,2.97,35.1
41846,41846,Denmark,,1912,,,,,,,8.51,41.4
41855,41855,Finland,,1912,,,,,,,3.87,36.4
41874,41874,Haiti,,1912,,,,,,,2.22,47.7
41881,41881,Iceland,,1912,,,,,,,3.85,25.8
41927,41927,Netherlands,,1912,,,,,,,7.84,46.2
41928,41928,Norway,,1912,,,,,,,4.08,36.0
41931,41931,New Zealand,,1912,,,,,,,10.4,38.3
41947,41947,Rwanda,,1912,,,,,,,1.28,29.7
41958,41958,South Sudan,,1912,,,,,,,625.0,50.0
41963,41963,Sweden,,1912,,,,,,,5.11,50.6
41968,41968,Togo,,1912,,,,,,,2.56,42.8
41979,41979,Tanzania,,1912,,,,,,,711.0,30.0
41990,41990,Yemen,,1912,,,,,,,1.68,37.5
41994,41994,Afghanistan,,1913,,,,,,,1.56,42.4
42002,42002,Australia,,1913,,,,,,,12.3,37.4
42005,42005,Burundi,,1913,,,,,,,603.0,35.1
42022,42022,Central African Republic,,1913,,,,,,,0.79,57.8
42023,42023,Canada,,1913,,,,,,,11.5,40.6
42024,42024,Switzerland,,1913,,,,,,,15.8,35.8
42032,42032,Comoros,,1913,,,,,,,2.97,35.1
42041,42041,Denmark,,1913,,,,,,,8.73,41.5
42050,42050,Finland,,1913,,,,,,,4.04,36.6
42069,42069,Haiti,,1913,,,,,,,2.24,47.7
42076,42076,Iceland,,1913,,,,,,,4.03,25.8
42122,42122,Netherlands,,1913,,,,,,,8.11,46.1
42123,42123,Norway,,1913,,,,,,,4.45,36.2
42126,42126,New Zealand,,1913,,,,,,,10.3,38.4
42142,42142,Rwanda,,1913,,,,,,,1.28,29.9
42153,42153,South Sudan,,1913,,,,,,,627.0,50.0
42158,42158,Sweden,,1913,,,,,,,5.43,50.4
42163,42163,Togo,,1913,,,,,,,2.57,42.9
42174,42174,Tanzania,,1913,,,,,,,709.0,30.1
42185,42185,Yemen,,1913,,,,,,,1.68,37.6
42189,42189,Afghanistan,,1914,,,,,,,1.57,42.3
42197,42197,Australia,,1914,,,,,,,12.0,37.3
42200,42200,Burundi,,1914,,,,,,,605.0,35.3
42217,42217,Central African Republic,,1914,,,,,,,804.0,57.8
42218,42218,Canada,,1914,,,,,,,10.4,40.7
42219,42219,Switzerland,,1914,,,,,,,14.9,35.9
42227,42227,Comoros,,1914,,,,,,,2.97,35.1
42236,42236,Denmark,,1914,,,,,,,9.17,41.6
42245,42245,Finland,,1914,,,,,,,3.83,36.9
42264,42264,Haiti,,1914,,,,,,,2.27,47.7
42271,42271,Iceland,,1914,,,,,,,3.94,25.8
42317,42317,Netherlands,,1914,,,,,,,7.74,45.9
42318,42318,Norway,,1914,,,,,,,4.37,36.4
42321,42321,New Zealand,,1914,,,,,,,10.3,38.5
42337,42337,Rwanda,,1914,,,,,,,1.28,30.1
42348,42348,South Sudan,,1914,,,,,,,0.64,49.9
42353,42353,Sweden,,1914,,,,,,,5.55,50.1
42358,42358,Togo,,1914,,,,,,,2.57,43.0
42369,42369,Tanzania,,1914,,,,,,,706.0,30.3
42380,42380,Yemen,,1914,,,,,,,1.69,37.6
42384,42384,Afghanistan,,1915,,,,,,,1.58,42.1
42392,42392,Australia,,1915,,,,,,,11.7,37.1
42395,42395,Burundi,,1915,,,,,,,605.0,35.4
42412,42412,Central African Republic,,1915,,,,,,,818.0,57.8
42413,42413,Canada,,1915,,,,,,,10.9,41.1
42414,42414,Switzerland,,1915,,,,,,,14.8,36.0
42422,42422,Comoros,,1915,,,,,,,2.97,35.1
42431,42431,Denmark,,1915,,,,,,,8.43,41.7
42440,42440,Finland,,1915,,,,,,,3.6,37.1
42459,42459,Haiti,,1915,,,,,,,2.29,47.7
42466,42466,Iceland,,1915,,,,,,,3.86,25.8
42512,42512,Netherlands,,1915,,,,,,,7.86,45.6
42513,42513,Norway,,1915,,,,,,,4.44,36.7
42516,42516,New Zealand,,1915,,,,,,,10.3,38.6
42532,42532,Rwanda,,1915,,,,,,,1.29,30.4
42543,42543,South Sudan,,1915,,,,,,,653.0,49.9
42548,42548,Sweden,,1915,,,,,,,5.74,49.8
42553,42553,Togo,,1915,,,,,,,2.57,43.2
42564,42564,Tanzania,,1915,,,,,,,705.0,30.4
42575,42575,Yemen,,1915,,,,,,,1.69,37.7
42579,42579,Afghanistan,,1916,,,,,,,1.59,41.9
42587,42587,Australia,,1916,,,,,,,11.7,36.7
42590,42590,Burundi,,1916,,,,,,,605.0,35.6
42607,42607,Central African Republic,,1916,,,,,,,834.0,57.8
42608,42608,Canada,,1916,,,,,,,12.0,41.2
42609,42609,Switzerland,,1916,,,,,,,16.2,36.1
42617,42617,Comoros,,1916,,,,,,,2.98,35.1
42626,42626,Denmark,,1916,,,,,,,8.68,41.8
42635,42635,Finland,,1916,,,,,,,3.62,37.3
42654,42654,Haiti,,1916,,,,,,,2.29,47.7
42661,42661,Iceland,,1916,,,,,,,3.41,25.8
42707,42707,Netherlands,,1916,,,,,,,7.92,45.4
42708,42708,Norway,,1916,,,,,,,4.84,36.9
42711,42711,New Zealand,,1916,,,,,,,10.2,38.7
42727,42727,Rwanda,,1916,,,,,,,1.29,30.8
42738,42738,South Sudan,,1916,,,,,,,666.0,49.8
42743,42743,Sweden,,1916,,,,,,,6.06,49.5
42748,42748,Togo,,1916,,,,,,,2.57,43.3
42759,42759,Tanzania,,1916,,,,,,,703.0,30.6
42770,42770,Yemen,,1916,,,,,,,1.7,37.7
42774,42774,Afghanistan,,1917,,,,,,,1.6,41.6
42782,42782,Australia,,1917,,,,,,,11.5,36.6
42785,42785,Burundi,,1917,,,,,,,606.0,35.8
42802,42802,Central African Republic,,1917,,,,,,,848.0,57.8
42803,42803,Canada,,1917,,,,,,,12.4,41.3
42804,42804,Switzerland,,1917,,,,,,,16.0,36.2
42812,42812,Comoros,,1917,,,,,,,2.98,35.1
42821,42821,Denmark,,1917,,,,,,,8.07,41.9
42830,42830,Finland,,1917,,,,,,,3.03,37.3
42849,42849,Haiti,,1917,,,,,,,2.3,47.7
42856,42856,Iceland,,1917,,,,,,,3.33,25.8
42902,42902,Netherlands,,1917,,,,,,,7.26,45.1
