,Unnamed: 0,country,continent,year,happiness,democracy_score,index_of_functioning_goverment,code,population,women_in_parliament_%,daily_income_usd,income_inequlity
816,816,United Arab Emirates,Asia,2010,71.0,25.2,35.7,ARE,8549998.0,5.0,76.1,32.7
817,817,Uzbekistan,Asia,2010,51.0,17.4,7.9,UZB,28562400.0,15.0,3.2,35.0
818,818,Vietnam,Asia,2010,53.0,29.4,42.9,VNM,87967655.0,24.7,7.82,39.3
820,820,Albania,Europe,2010,52.7,58.6,50.7,ALB,2913021.0,16.3,8.27,29.5
821,821,Armenia,Europe,2010,43.7,40.9,32.1,ARM,2877314.0,9.84,6.32,30.0
823,823,Austria,Europe,2010,73.0,84.9,78.6,AUT,8363404.0,29.0,56.6,30.3
824,824,Belarus,Europe,2010,55.3,33.4,28.6,BLR,9483836.0,31.0,16.0,28.6
825,825,Bosnia and Herzegovina,Europe,2010,46.7,53.2,32.9,BIH,3705478.0,16.7,19.8,33.0
826,826,Bulgaria,Europe,2010,39.1,68.4,57.1,BGR,7395599.0,22.0,15.8,35.6
827,827,Croatia,Europe,2010,56.0,68.1,60.7,HRV,4295427.0,23.1,23.2,32.4
828,828,Cyprus,Europe,2010,63.9,72.9,64.3,CYP,1112617.0,11.4,48.1,31.5
829,829,Czech Republic,Europe,2010,62.5,81.9,71.4,CZE,10474410.0,21.0,28.0,26.6
831,831,Belgium,Europe,2010,68.5,80.5,82.1,BEL,10895586.0,38.9,48.5,28.4
832,832,France,Europe,2010,68.0,77.7,71.4,FRA,65027505.0,20.2,53.4,33.7
833,833,Lithuania,Europe,2010,50.7,72.4,57.1,LTU,3097282.0,21.1,17.3,33.6
834,834,Italy,Europe,2010,63.5,78.3,67.9,ITA,59277417.0,24.8,43.7,34.7
835,835,Germany,Europe,2010,67.2,83.8,78.6,DEU,81776930.0,33.3,52.5,30.3
836,836,Greece,Europe,2010,58.4,79.2,64.3,GRC,11121341.0,18.6,31.3,34.1
837,837,Hungary,Europe,2010,47.3,72.1,60.7,HUN,10000023.0,9.07,20.0,29.4
839,839,Ireland,Europe,2010,72.6,87.9,78.6,IRL,4560155.0,16.8,44.1,32.3
841,841,Poland,Europe,2010,58.9,70.5,60.7,POL,38042794.0,21.1,17.3,33.2
842,842,Luxembourg,Europe,2010,71.0,88.8,92.9,LUX,506953.0,25.8,72.8,30.5
843,843,Malta,Europe,2010,57.7,82.8,82.1,MLT,414508.0,10.9,36.1,29.0
844,844,Moldova,Europe,2010,55.9,63.3,57.1,MDA,2861487.0,18.8,9.16,32.0
845,845,Montenegro,Europe,2010,54.6,62.7,50.0,MNE,619428.0,9.88,15.2,28.9
846,846,Netherlands,Europe,2010,75.0,89.9,89.3,NLD,16615394.0,40.7,51.1,27.9
848,848,Georgia,Europe,2010,41.0,45.9,21.4,GEO,3786695.0,9.0,5.97,39.5
849,849,Denmark,Europe,2010,77.7,95.2,96.4,DNK,5547683.0,38.7,53.2,27.2
850,850,Finland,Europe,2010,73.9,91.9,96.4,FIN,5363352.0,42.2,50.0,27.7
851,851,Mexico,North America,2010,68.0,69.3,71.4,MEX,114092961.0,31.2,11.6,47.2
852,852,Uruguay,South America,2010,60.6,81.0,85.7,URY,3359273.0,15.0,22.9,44.5
854,854,Slovenia,Europe,2010,60.8,76.9,71.4,SVN,2048583.0,25.9,35.4,24.9
855,855,Spain,Europe,2010,61.9,81.6,82.1,ESP,46576897.0,33.7,39.7,35.3
856,856,Sweden,Europe,2010,75.0,95.0,96.4,SWE,9378126.0,45.0,49.2,27.7
858,858,United Kingdom,Europe,2010,70.3,81.6,78.6,GBR,62766365.0,22.3,45.8,34.4
860,860,Canada,North America,2010,76.5,90.8,92.9,CAN,34004889.0,35.0,56.9,33.6
861,861,Costa Rica,North America,2010,72.7,80.4,82.1,CRI,4577371.0,38.6,20.7,48.2
863,863,Dominican Republic,North America,2010,47.4,62.0,50.0,DOM,9695117.0,19.1,12.6,47.3
864,864,El Salvador,North America,2010,67.4,64.7,60.7,SLV,6183877.0,21.4,9.09,43.5
865,865,Guatemala,North America,2010,62.9,60.5,64.3,GTM,14259687.0,13.0,9.81,51.3
866,866,Haiti,North America,2010,37.7,40.0,18.6,HTI,9949318.0,4.0,3.13,60.5
867,867,Portugal,Europe,2010,50.9,80.2,75.0,PRT,10573100.0,27.2,28.8,35.8
868,868,Nicaragua,North America,2010,56.9,57.3,43.6,NIC,5824058.0,35.2,8.35,44.4
869,869,Romania,Europe,2010,49.1,66.0,64.3,ROU,20246871.0,10.8,9.77,35.5
870,870,Ukraine,Europe,2010,50.6,63.0,50.0,UKR,45870741.0,8.8,12.1,24.8
872,872,Panama,North America,2010,73.2,71.5,67.9,PAN,3642691.0,10.3,18.7,51.6
874,874,United States,North America,2010,71.6,81.8,78.6,USA,309327143.0,16.8,63.8,40.0
875,875,Australia,Australia and Oceania,2010,74.5,92.2,89.3,AUS,22031750.0,29.2,55.4,34.7
876,876,New Zealand,Australia and Oceania,2010,72.2,92.6,92.9,NZL,4350700.0,32.7,41.0,32.4
877,877,Bolivia,South America,2010,57.8,59.2,50.0,BOL,10048597.0,31.6,12.1,47.6
878,878,Brazil,South America,2010,68.4,71.2,75.0,BRA,195713637.0,9.6,17.4,53.3
879,879,Argentina,South America,2010,64.4,68.4,57.1,ARG,40788453.0,38.7,19.5,43.6
880,880,Colombia,South America,2010,64.1,65.5,71.4,COL,45222699.0,13.8,12.8,54.6
881,881,Serbia,Europe,2010,44.6,63.3,46.4,SRB,7291436.0,27.0,12.0,29.0
882,882,Ecuador,South America,2010,58.4,57.7,46.4,ECU,15011114.0,33.6,12.0,48.8
884,884,Paraguay,South America,2010,58.4,64.0,60.7,PRY,6248017.0,15.5,14.2,51.0
885,885,Peru,South America,2010,56.1,64.0,50.0,PER,29027680.0,23.0,11.7,45.5
888,888,Burundi,Africa,2011,37.1,40.1,32.9,BDI,8958406.0,35.4,1.68,37.0
889,889,Algeria,Africa,2011,53.2,34.4,22.1,DZA,36661438.0,23.7,8.29,27.6
890,890,Angola,Africa,2011,55.9,33.2,32.1,AGO,24220660.0,34.9,3.62,45.1
891,891,Benin,Africa,2011,38.7,60.6,64.3,BEN,9460829.0,8.43,2.72,43.4
892,892,Botswana,Africa,2011,35.2,76.3,71.4,BWA,2015406.0,8.57,9.98,58.0
893,893,Cameroon,Africa,2011,44.3,34.1,42.9,CMR,20906392.0,16.4,4.18,45.0
896,896,Comoros,Africa,2011,38.4,35.2,22.1,COM,706578.0,1.01,6.3,48.3
897,897,Djibouti,Africa,2011,43.7,26.8,17.9,DJI,853671.0,13.5,5.39,44.6
900,900,Gabon,Africa,2011,42.6,34.8,22.1,GAB,1684629.0,13.3,8.19,40.0
901,901,Turkey,Asia,2011,52.7,57.3,71.4,TUR,73443254.0,14.2,16.4,40.0
903,903,Ghana,Africa,2011,56.1,60.2,50.0,GHA,25387713.0,9.16,5.92,42.4
904,904,Madagascar,Africa,2011,43.8,39.3,21.4,MDG,21743970.0,14.0,1.55,42.5
905,905,South Africa,Africa,2011,49.3,77.9,82.1,ZAF,52003759.0,42.1,12.0,63.3
906,906,Guinea,Africa,2011,40.4,27.9,4.3,GIN,10420459.0,21.4,2.58,34.8
907,907,Malawi,Africa,2011,39.5,58.4,57.1,MWI,14962118.0,19.2,1.95,45.4
908,908,Mali,Africa,2011,46.7,63.6,64.3,MLI,15514593.0,9.75,2.4,32.2
909,909,Mauritania,Africa,2011,47.8,41.7,42.9,MRT,3598646.0,19.2,5.41,34.1
910,910,Mauritius,Africa,2011,54.8,80.4,82.1,MUS,1252404.0,17.0,12.3,38.0
911,911,Morocco,Africa,2011,50.8,38.3,46.4,MAR,32781860.0,16.8,9.73,39.9
912,912,Mozambique,Africa,2011,49.7,49.0,46.4,MOZ,24187500.0,39.4,2.2,49.6
914,914,Niger,Africa,2011,45.6,41.6,11.4,NER,17114770.0,13.3,2.37,31.4
916,916,Rwanda,Africa,2011,41.0,32.5,46.4,RWA,10293333.0,38.5,2.43,46.5
917,917,Senegal,Africa,2011,38.3,55.1,42.9,SEN,13033814.0,38.7,3.15,40.3
918,918,Sierra Leone,Africa,2011,45.0,45.1,18.6,SLE,6563238.0,12.8,2.29,34.0
920,920,Lesotho,Africa,2011,49.0,63.3,57.1,LSO,2003793.0,25.3,3.75,47.5
921,921,Kenya,Africa,2011,44.1,47.1,42.9,KEN,43178270.0,12.5,3.29,43.0
923,923,Kazakhstan,Asia,2011,57.4,32.4,21.4,KAZ,16557202.0,4.26,12.1,28.0
924,924,Tanzania,Africa,2011,40.7,56.4,42.9,TZA,45673520.0,36.1,2.57,37.8
925,925,Tunisia,Africa,2011,48.8,55.3,50.0,TUN,10741872.0,26.5,9.56,35.2
926,926,Uganda,Africa,2011,48.3,51.3,28.6,UGA,33476772.0,16.4,3.35,42.0
927,927,Zambia,Africa,2011,50.0,61.9,50.0,ZMB,14023199.0,11.0,2.61,55.9
928,928,Zimbabwe,Africa,2011,48.5,26.8,12.9,ZWE,12894323.0,29.0,4.92,43.1
929,929,Afghanistan,Asia,2011,38.3,24.8,7.9,AFG,30117411.0,27.4,2.6,37.7
932,932,Togo,Africa,2011,29.4,34.5,7.9,TGO,6595939.0,11.8,2.61,46.0
933,933,Cambodia,Asia,2011,41.6,48.7,60.7,KHM,14541421.0,18.7,3.18,41.0
935,935,India,Asia,2011,46.3,73.0,75.0,IND,1250287939.0,10.1,3.58,35.7
936,936,Indonesia,Asia,2011,51.7,65.3,75.0,IDN,245115988.0,17.1,5.18,39.7
938,938,Iraq,Asia,2011,47.3,40.3,4.3,IRQ,30725305.0,25.3,6.23,29.4
940,940,Japan,Asia,2011,62.6,80.8,82.1,JPN,127833000.0,11.4,48.0,32.4
942,942,Israel,Asia,2011,74.3,75.3,75.0,ISR,7765800.0,20.6,32.7,41.9
943,943,Jordan,Asia,2011,55.4,38.9,42.9,JOR,7662858.0,11.7,11.3,34.0
944,944,Kuwait,Asia,2011,63.8,37.4,42.9,KWT,3168054.0,4.7,68.3,35.0
945,945,Lebanon,Asia,2011,51.9,53.2,21.4,LBN,5202022.0,3.47,24.7,31.8
946,946,Malaysia,Asia,2011,57.9,61.9,67.9,MYS,28650962.0,24.3,22.1,43.9
948,948,Mongolia,Asia,2011,50.3,62.3,57.1,MNG,2770357.0,8.54,9.05,33.9
949,949,Nepal,Asia,2011,38.1,42.4,42.9,NPL,27041220.0,33.2,3.98,32.3
950,950,Oman,Asia,2011,68.5,32.6,39.3,OMN,3251102.0,9.58,23.9,36.2
951,951,Pakistan,Asia,2011,52.7,45.5,57.1,PAK,183340168.0,16.9,4.12,30.9
952,952,Philippines,Asia,2011,49.9,61.2,50.0,PHL,95570049.0,22.8,5.74,46.4
953,953,Qatar,Asia,2011,65.9,31.8,39.3,QAT,2035862.0,0.0,66.0,34.0
954,954,Saudi Arabia,Asia,2011,67.0,17.7,28.6,SAU,28267591.0,21.3,51.5,35.5
955,955,Singapore,Asia,2011,65.6,58.9,75.0,SGP,5183688.0,22.2,54.2,42.3
956,956,Sri Lanka,Asia,2011,41.8,65.8,60.7,LKA,20398496.0,5.24,7.18,37.8
958,958,Sudan,Africa,2011,43.1,23.8,17.9,SDN,35349676.0,25.5,4.58,34.9
959,959,Tajikistan,Asia,2011,42.6,25.1,7.9,TJK,7697507.0,17.0,6.09,31.8
961,961,Thailand,Asia,2011,66.6,65.5,60.7,THA,67518379.0,15.8,13.8,37.5
963,963,Vietnam,Asia,2011,57.7,29.6,42.9,VNM,88871384.0,24.4,7.91,37.4
965,965,Albania,Europe,2011,58.7,58.1,47.1,ALB,2905195.0,16.1,8.2,29.2
966,966,Armenia,Europe,2011,42.6,40.9,32.1,ARM,2876536.0,10.2,6.45,29.4
967,967,Austria,Europe,2011,74.7,84.9,78.6,AUT,8391643.0,29.0,55.5,30.8
969,969,Belarus,Europe,2011,52.3,31.6,28.6,BLR,9461643.0,30.3,16.4,27.1
970,970,Belgium,Europe,2011,71.1,80.5,82.1,BEL,11038264.0,39.9,47.4,28.1
971,971,Bosnia and Herzegovina,Europe,2011,49.9,52.4,32.9,BIH,3661173.0,13.3,19.8,33.0
972,972,Bulgaria,Europe,2011,38.8,67.8,57.1,BGR,7348328.0,22.8,14.6,34.3
973,973,Croatia,Europe,2011,53.9,67.3,57.1,HRV,4280622.0,23.8,19.0,32.3
974,974,Cyprus,Europe,2011,66.9,72.9,64.3,CYP,1124837.0,10.7,47.9,32.6
975,975,Czech Republic,Europe,2011,63.3,81.9,71.4,CZE,10496088.0,20.2,28.0,26.4
976,976,Denmark,Europe,2011,77.9,95.2,96.4,DNK,5570572.0,39.1,52.3,27.3
977,977,Finland,Europe,2011,73.5,90.6,96.4,FIN,5388272.0,42.5,50.3,27.6
978,978,Estonia,Europe,2011,54.9,76.1,71.4,EST,1327439.0,19.8,23.3,32.5
979,979,Portugal,Europe,2011,52.2,78.1,64.3,PRT,10557560.0,26.5,27.6,36.3
980,980,Uzbekistan,Asia,2011,57.4,17.4,7.9,UZB,29339400.0,15.5,3.36,35.0
981,981,Latvia,Europe,2011,49.7,70.5,53.6,LVA,2059709.0,23.0,17.7,35.8
982,982,Turkmenistan,Asia,2011,57.9,17.2,7.9,TKM,5174076.0,16.8,6.77,44.7
983,983,Ireland,Europe,2011,70.1,85.6,78.6,IRL,4580084.0,17.1,42.9,32.9
984,984,Germany,Europe,2011,66.2,83.4,82.1,DEU,80274983.0,33.6,52.7,30.5
985,985,Greece,Europe,2011,53.7,76.5,57.1,GRC,11104899.0,19.8,26.0,34.9
986,986,Hungary,Europe,2011,49.2,70.4,60.7,HUN,9971727.0,9.14,20.2,29.2
988,988,Italy,Europe,2011,60.6,77.4,64.3,ITA,59379449.0,26.1,43.0,35.1
990,990,Lithuania,Europe,2011,54.3,72.4,57.1,LTU,3028115.0,22.8,18.9,32.5
991,991,Luxembourg,Europe,2011,71.0,88.8,92.9,LUX,518347.0,26.7,71.9,32.0
992,992,Malta,Europe,2011,61.5,82.8,82.1,MLT,416268.0,12.1,36.9,29.1
993,993,Moldova,Europe,2011,57.9,63.3,50.0,MDA,2859833.0,18.6,9.39,30.6
994,994,Montenegro,Europe,2011,52.2,61.5,50.0,MNE,620079.0,11.7,15.0,30.8
995,995,Netherlands,Europe,2011,75.6,89.9,89.3,NLD,16693074.0,36.0,50.5,27.8
996,996,Georgia,Europe,2011,42.0,47.4,21.4,GEO,3756441.0,10.5,6.18,39.6
997,997,France,Europe,2011,69.6,77.7,71.4,FRA,65342789.0,19.9,53.7,33.3
998,998,Jamaica,North America,2011,53.7,71.3,64.3,JAM,2825932.0,12.7,11.9,45.3
999,999,Poland,Europe,2011,56.5,71.2,64.3,POL,38063255.0,22.0,17.0,33.2
1000,1000,United States,North America,2011,71.2,81.1,75.0,USA,311583481.0,17.6,64.6,40.9
1001,1001,Spain,Europe,2011,65.2,80.2,75.0,ESP,46742697.0,34.9,38.2,35.7
1002,1002,Sweden,Europe,2011,73.8,95.0,96.4,SWE,9449213.0,44.6,49.7,27.6
1004,1004,Ukraine,Europe,2011,50.8,59.4,46.4,UKR,45706086.0,9.07,12.6,24.6
1005,1005,United Kingdom,Europe,2011,68.7,81.6,78.6,GBR,63258810.0,22.6,44.7,33.2
1007,1007,Canada,North America,2011,74.3,90.8,92.9,CAN,34339328.0,27.5,57.4,33.6
1008,1008,Costa Rica,North America,2011,72.3,81.0,82.1,CRI,4633086.0,37.3,21.4,48.7
1010,1010,Dominican Republic,North America,2011,54.0,62.0,50.0,DOM,9813219.0,16.6,12.8,47.7
1011,1011,El Salvador,North America,2011,47.4,64.7,60.7,SLV,6210567.0,23.8,8.87,42.3
1012,1012,Guatemala,North America,2011,57.4,58.8,64.3,GTM,14521515.0,13.3,9.52,50.5
1013,1013,Haiti,North America,2011,48.4,40.0,18.6,HTI,10100320.0,3.59,3.47,60.7
1014,1014,Honduras,North America,2011,49.6,58.4,57.1,HND,8480670.0,21.9,8.9,56.2
1015,1015,Serbia,Europe,2011,48.2,63.3,46.4,SRB,7234099.0,29.7,12.3,34.0
1016,1016,Slovenia,Europe,2011,60.4,77.6,75.0,SVN,2052843.0,32.2,35.1,24.9
1017,1017,Mexico,North America,2011,69.1,69.3,71.4,MEX,115695468.0,33.8,12.3,48.0
1018,1018,Nicaragua,North America,2011,53.9,55.6,43.6,NIC,5903035.0,40.2,8.68,44.8
1019,1019,Romania,Europe,2011,50.2,65.4,60.7,ROU,20147528.0,11.2,9.57,35.9
1020,1020,Panama,North America,2011,72.5,70.8,64.3,PAN,3706479.0,12.2,20.7,51.4
1021,1021,New Zealand,Australia and Oceania,2011,71.9,92.6,92.9,NZL,4384000.0,32.2,41.6,35.1
1022,1022,Argentina,South America,2011,67.8,68.4,57.1,ARG,41261490.0,37.7,20.7,42.6
1023,1023,Bolivia,South America,2011,57.8,58.4,50.0,BOL,10212951.0,36.6,12.8,46.1
1024,1024,Brazil,South America,2011,70.4,71.2,75.0,BRA,197514541.0,9.81,18.0,53.0
1026,1026,Colombia,South America,2011,64.6,66.3,75.0,COL,45662747.0,15.6,13.3,53.5
1027,1027,Ecuador,South America,2011,58.0,57.2,46.4,ECU,15243885.0,34.5,12.4,45.9
1028,1028,Australia,Australia and Oceania,2011,74.1,92.2,89.3,AUS,22340024.0,30.4,57.5,34.6
1029,1029,Paraguay,South America,2011,56.8,64.0,60.7,PRY,6333981.0,16.5,15.7,52.3
1030,1030,Peru,South America,2011,58.9,65.9,50.0,PER,29264314.0,21.5,12.1,44.7
1032,1032,Uruguay,South America,2011,65.5,81.7,89.3,URY,3368926.0,16.1,24.6,42.2
1033,1033,United Arab Emirates,Asia,2011,71.2,25.8,35.7,ARE,8946778.0,5.0,80.6,32.6
1034,1034,Trinidad and Tobago,North America,2011,65.2,71.6,71.4,TTO,1336180.0,28.5,26.1,41.1
1036,1036,Angola,Africa,2012,43.6,33.5,32.1,AGO,25107925.0,34.1,3.73,46.0
1037,1037,Benin,Africa,2012,31.9,60.0,64.3,BEN,9729254.0,8.13,2.74,44.5
1038,1038,Botswana,Africa,2012,48.4,78.5,71.4,BWA,2039551.0,8.89,9.67,56.8
1040,1040,Cameroon,Africa,2012,42.4,34.4,42.9,CMR,21485267.0,17.7,4.39,45.5
1041,1041,South Africa,Africa,2012,51.3,77.9,82.1,ZAF,52832659.0,41.7,11.9,63.2
1044,1044,Comoros,Africa,2012,39.6,35.2,22.1,COM,723865.0,1.52,6.1,47.3
1046,1046,Ethiopia,Africa,2012,45.6,37.2,35.7,ETH,92726982.0,30.3,2.91,33.9
1047,1047,Gabon,Africa,2012,39.7,35.6,22.1,GAB,1749677.0,15.0,8.56,39.7
1049,1049,Ghana,Africa,2012,50.6,60.2,50.0,GHA,25996454.0,9.54,6.3,42.4
1050,1050,Algeria,Africa,2012,56.0,38.3,22.1,DZA,37383899.0,25.8,8.53,27.4
1052,1052,Guinea,Africa,2012,36.5,27.9,4.3,GIN,10652032.0,21.7,2.88,33.7
1053,1053,Nigeria,Africa,2012,54.9,37.7,32.1,NGA,167228803.0,4.37,2.82,40.2
1056,1056,Madagascar,Africa,2012,35.5,39.3,21.4,MDG,22346641.0,15.8,1.51,42.6
1057,1057,Malawi,Africa,2012,42.8,60.8,57.1,MWI,15396010.0,18.3,1.92,45.2
1058,1058,Mali,Africa,2012,43.1,51.2,35.7,MLI,15979492.0,9.64,2.31,32.2
1059,1059,Mauritania,Africa,2012,46.7,41.7,42.9,MRT,3706555.0,20.8,5.55,33.6
1061,1061,Morocco,Africa,2012,49.7,40.7,46.4,MAR,33241898.0,16.6,10.0,39.7
1062,1062,Libya,Africa,2012,57.5,51.5,57.1,LBY,6285751.0,16.5,17.4,37.3
1064,1064,Niger,Africa,2012,38.0,41.6,11.4,NER,17795209.0,13.6,2.51,32.4
1065,1065,Rwanda,Africa,2012,33.3,33.6,46.4,RWA,10549668.0,57.0,2.51,45.8
1066,1066,Senegal,Africa,2012,36.7,60.9,57.1,SEN,13401990.0,42.7,3.21,40.4
1070,1070,Kenya,Africa,2012,45.5,47.1,42.9,KEN,44343469.0,13.1,3.29,42.4
1072,1072,Thailand,Asia,2012,63.0,65.5,60.7,THA,67835969.0,14.2,14.8,39.3
1073,1073,Kuwait,Asia,2012,62.2,37.8,39.3,KWT,3348852.0,4.19,68.9,35.0
1074,1074,Tunisia,Africa,2012,44.6,56.7,50.0,TUN,10846993.0,27.5,9.98,34.6
1075,1075,Uganda,Africa,2012,43.1,51.6,35.7,UGA,34558700.0,15.2,3.37,41.0
1076,1076,Zambia,Africa,2012,50.1,62.6,53.6,ZMB,14465148.0,12.5,2.78,56.2
1077,1077,Zimbabwe,Africa,2012,49.6,26.7,12.9,ZWE,13115149.0,32.2,5.34,43.4
1080,1080,Afghanistan,Asia,2012,37.8,24.8,7.9,AFG,31161378.0,27.4,2.83,37.7
1081,1081,Cambodia,Asia,2012,39.0,49.6,60.7,KHM,14780454.0,19.5,3.35,40.9
1083,1083,India,Asia,2012,47.2,75.2,75.0,IND,1265780243.0,9.8,3.7,35.7
1084,1084,Indonesia,Asia,2012,53.7,67.6,75.0,IDN,248451714.0,17.0,5.32,39.7
1086,1086,Iraq,Asia,2012,46.6,41.0,7.9,IRQ,31890012.0,25.3,6.37,29.5
1087,1087,Israel,Asia,2012,71.1,75.3,75.0,ISR,7910500.0,21.4,33.2,41.4
1089,1089,Japan,Asia,2012,59.7,80.8,82.1,JPN,127629000.0,7.92,47.7,32.6
1090,1090,Tanzania,Africa,2012,40.1,58.8,46.4,TZA,47053033.0,36.2,2.61,38.2
1092,1092,Jordan,Asia,2012,51.3,37.6,39.3,JOR,8089963.0,11.6,11.8,34.1
1093,1093,Lebanon,Asia,2012,45.7,50.5,17.9,LBN,5537620.0,3.65,25.4,31.8
1094,1094,Malaysia,Asia,2012,59.1,64.1,78.6,MYS,29068189.0,24.3,23.7,42.6
1096,1096,Mongolia,Asia,2012,48.9,63.5,57.1,MNG,2824698.0,13.0,10.4,33.8
1097,1097,Nepal,Asia,2012,42.3,41.6,42.9,NPL,26989160.0,33.2,4.63,31.9
1099,1099,Pakistan,Asia,2012,51.3,45.7,53.6,PAK,187280125.0,16.4,4.32,30.8
1100,1100,Philippines,Asia,2012,50.0,63.0,53.6,PHL,97212639.0,24.7,5.78,46.5
1101,1101,Qatar,Asia,2012,66.1,31.8,39.3,QAT,2196078.0,0.0,64.1,34.1
1102,1102,Saudi Arabia,Asia,2012,64.0,17.1,28.6,SAU,29154906.0,20.6,52.7,35.5
1104,1104,Sri Lanka,Asia,2012,42.2,57.5,53.6,LKA,20425000.0,5.16,7.29,38.7
1106,1106,Sudan,Africa,2012,45.5,23.8,17.9,SDN,36193781.0,26.9,4.79,34.7
1107,1107,Kazakhstan,Asia,2012,57.6,29.5,21.4,KAZ,16792090.0,24.3,12.3,28.2
1108,1108,Tajikistan,Asia,2012,45.0,25.1,7.9,TJK,7874838.0,16.4,6.27,32.4
1109,1109,Turkey,Asia,2012,53.1,57.6,67.9,TUR,74651046.0,14.4,17.0,40.2
1110,1110,Turkmenistan,Asia,2012,54.6,17.2,7.9,TKM,5267906.0,16.8,7.38,44.7
1111,1111,Nicaragua,North America,2012,54.5,55.6,43.6,NIC,5982530.0,41.3,9.39,45.3
1112,1112,Uzbekistan,Asia,2012,60.2,17.2,7.9,UZB,29774500.0,15.9,3.56,35.0
1113,1113,Vietnam,Asia,2012,55.3,28.9,39.3,VNM,89801926.0,25.1,8.04,35.6
1115,1115,Albania,Europe,2012,55.1,56.7,40.0,ALB,2900401.0,15.9,7.99,29.0
1116,1116,Armenia,Europe,2012,43.2,40.9,32.1,ARM,2884239.0,10.7,6.68,29.6
1117,1117,Austria,Europe,2012,74.0,86.2,82.1,AUT,8429991.0,29.0,54.2,30.5
1118,1118,Portugal,Europe,2012,49.9,79.2,64.3,PRT,10514844.0,28.6,26.0,36.0
1120,1120,Belgium,Europe,2012,69.4,80.5,82.1,BEL,11106932.0,40.9,48.7,27.5
1121,1121,Bulgaria,Europe,2012,42.2,67.2,57.1,BGR,7305888.0,23.3,15.4,36.0
1122,1122,Croatia,Europe,2012,60.3,69.3,60.7,HRV,4267558.0,21.4,18.0,32.5
1123,1123,Cyprus,Europe,2012,61.8,72.9,64.3,CYP,1135046.0,13.3,45.3,34.3
1124,1124,Czech Republic,Europe,2012,63.3,81.9,71.4,CZE,10510785.0,17.3,27.5,26.1
1125,1125,Denmark,Europe,2012,75.2,95.2,96.4,DNK,5591572.0,38.7,52.0,27.8
1126,1126,Belarus,Europe,2012,57.5,30.4,28.6,BLR,9446836.0,29.5,18.4,26.5
1127,1127,Bosnia and Herzegovina,Europe,2012,47.7,51.1,29.3,BIH,3604972.0,18.1,20.0,33.0
1128,1128,France,Europe,2012,66.5,78.8,71.4,FRA,65659814.0,26.9,53.3,33.1
1129,1129,Latvia,Europe,2012,51.3,70.5,53.6,LVA,2034319.0,21.7,18.2,35.2
1130,1130,Germany,Europe,2012,67.0,83.4,82.1,DEU,80425823.0,33.7,52.1,30.9
1131,1131,Greece,Europe,2012,51.0,76.5,57.1,GRC,11045011.0,21.0,22.5,36.3
1132,1132,Hungary,Europe,2012,46.8,69.6,60.7,HUN,9920362.0,9.23,19.1,30.8
1133,1133,Iceland,Europe,2012,75.9,96.5,96.4,ISL,320716.0,40.5,46.6,26.8
1134,1134,Ireland,Europe,2012,69.6,85.6,78.6,IRL,4599533.0,18.1,43.2,33.2
1135,1135,Poland,Europe,2012,58.8,71.2,64.3,POL,38063164.0,22.7,16.9,33.0
1136,1136,Italy,Europe,2012,58.4,77.4,64.3,ITA,59539717.0,27.0,41.1,35.2
1137,1137,Malta,Europe,2012,59.6,82.8,82.1,MLT,420028.0,13.2,38.2,29.4
1138,1138,Lithuania,Europe,2012,57.7,72.4,57.1,LTU,2987773.0,24.5,20.3,35.1
1139,1139,Luxembourg,Europe,2012,69.6,88.8,92.9,LUX,530946.0,27.5,72.9,34.4
1140,1140,Moldova,Europe,2012,60.0,63.2,50.0,MDA,2859458.0,18.3,9.17,29.2
1141,1141,Montenegro,Europe,2012,52.2,60.5,53.6,MNE,620601.0,14.8,14.0,41.2
1142,1142,Netherlands,Europe,2012,74.7,89.9,89.3,NLD,16754962.0,38.7,49.8,27.6
1143,1143,Norway,Europe,2012,76.8,99.3,96.4,NOR,5018573.0,39.6,66.7,25.7
1144,1144,Georgia,Europe,2012,42.5,55.3,32.1,GEO,3728874.0,12.0,6.64,39.0
1145,1145,Finland,Europe,2012,74.2,90.6,96.4,FIN,5413971.0,42.3,50.4,27.1
1146,1146,Romania,Europe,2012,51.7,65.4,60.7,ROU,20058035.0,11.6,9.76,36.5
1147,1147,Estonia,Europe,2012,53.6,76.1,71.4,EST,1322696.0,20.8,24.6,32.9
1148,1148,Slovenia,Europe,2012,60.6,78.8,75.0,SVN,2057159.0,7.5,33.6,25.6
1149,1149,Spain,Europe,2012,62.9,80.2,75.0,ESP,46773055.0,36.1,36.4,35.4
1150,1150,Sweden,Europe,2012,75.6,97.3,96.4,SWE,9519374.0,44.3,50.8,27.6
1151,1151,Switzerland,Europe,2012,77.8,90.9,92.9,CHE,7996861.0,26.6,70.4,31.6
1152,1152,Ukraine,Europe,2012,50.3,59.1,46.4,UKR,45593342.0,9.44,13.1,24.7
1153,1153,United Kingdom,Europe,2012,68.8,82.1,75.0,GBR,63700215.0,22.6,44.1,32.4
1155,1155,Canada,North America,2012,74.2,90.8,92.9,CAN,34714222.0,35.9,57.8,33.5
1156,1156,Costa Rica,North America,2012,72.7,81.0,82.1,CRI,4688003.0,36.0,22.1,48.6
1158,1158,Dominican Republic,North America,2012,47.5,64.9,53.6,DOM,9930916.0,14.7,12.2,46.1
